站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
大行宫,"(32.0441325, 118.789426)",5,2876388.2444420955,6377.747425998009,10424575.879369175,12160.792060574811,True,True
