站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
富春江西街,"(32.0031515, 118.7203072)",6,4056241.1730749253,9197.617654201844,13854127.960857825,14773.439043602591,True,True
