站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
石湫,"(31.6425192, 118.9023785)",2,1710776.0873784272,5162.343433437999,5707598.856354849,9240.65149053083,True,True
