站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
天润城,"(32.1530753, 118.7287365)",3,2199759.6411503344,5524.915524300623,8087094.268992048,10638.048197587153,True,True
