站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
秣周东路,"(31.8710272, 118.8260728)",4,1574424.6566027016,5161.253950373499,8881377.098617367,11263.502436510604,True,True
