地块名称,地块周长,地块面积,POI总数,建筑总数,包含建筑ID
地块Block_0,93595.02848342802,117862.22492848958,5,7,[]
地块Block_1,1561.4168547383786,6626.79978386215,0,0,[]
地块Block_2,1391.5228094239565,11549.619040411864,0,0,[]
地块Block_3,1330.8201355061433,110166.28369767424,1,7,[]
地块Block_4,714.7979249812668,7015.813641964127,0,0,[]
地块Block_5,1286.6065900643018,103536.82427509374,0,2,[]
地块Block_6,3509.561270015271,281284.93520261213,0,3,[]
地块Block_7,1200.5882511216416,88974.44636593809,0,0,[]
地块Block_8,1251.6595430735306,96656.71538489644,0,20,[]
地块Block_9,2510.408855334723,372676.1791857115,3,17,[]
地块Block_10,820.4621527010128,8046.943177562327,0,0,[]
地块Block_11,110.90380620581442,969.7339842540421,0,0,[]
地块Block_12,882.0100792919693,10730.138575929293,0,0,[]
地块Block_13,844.2811883487491,7108.576224038426,0,0,[]
地块Block_14,103.43697765047358,844.1047448319059,0,0,[]
地块Block_15,1237.812728798246,94934.36781053591,0,14,[]
地块Block_16,708.4500833810449,6949.233969664251,0,0,[]
地块Block_17,1320.360176644175,108537.56231006852,0,26,[]
地块Block_18,1555.6192665117567,5772.358717863309,1,1,[]
地块Block_19,1309.6327820967426,106420.65608964364,2,8,[]
地块Block_20,724.4577697572921,1893.890818969997,0,0,[]
地块Block_21,1500.3436757757734,139862.74258822855,1,7,[]
地块Block_22,1508.6794573944558,142100.0744168304,0,15,[]
地块Block_23,805.4285440842156,7603.413797317356,0,0,[]
地块Block_24,1429.103806632676,126332.50410982432,0,11,[]
地块Block_25,689.4069921761363,7276.576871703276,0,0,[]
地块Block_26,740.6395091439441,9381.88537291768,0,0,[]
地块Block_27,773.3613666973414,1929.6792658505458,0,0,[]
地块Block_28,840.4843213059753,7530.468955190666,0,0,[]
地块Block_29,710.9040584362801,3372.4813046245754,0,0,[]
地块Block_30,1519.9612377005997,141634.58259103718,0,20,[]
地块Block_31,883.705231239533,6998.272975776622,0,0,[]
地块Block_32,718.5049924593828,3398.271436089348,0,0,[]
地块Block_33,749.889894263097,6371.647475640431,0,0,[]
地块Block_34,1454.5168177074581,130167.10689411737,0,12,[]
地块Block_35,741.5329800637667,4096.676942377268,0,0,[]
地块Block_36,1524.0365340960984,143821.4701540178,0,21,[]
地块Block_37,867.0745380742436,8059.901512189636,0,0,[]
地块Block_38,724.7067340993849,5061.992962833016,0,0,[]
地块Block_39,880.9644637188984,7503.3150105240165,0,0,[]
地块Block_40,1257.0330561818741,12576.554462856053,0,0,[]
地块Block_41,1941.2853694797057,220618.53845278415,1,12,[]
地块Block_42,1268.437312153579,99658.2359465987,0,4,[]
地块Block_43,1448.904788431624,105078.06212524873,0,13,[]
地块Block_44,748.4983101906496,7361.073408207021,0,0,[]
地块Block_45,116.78682665686526,763.8087830955235,0,0,[]
地块Block_46,441.0063173112003,7572.151709525039,1,3,[]
