站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
蒋王庙,"(32.0797006, 118.82605)",2,1155670.2512908308,4567.251141405361,6054666.757600374,9546.762615924064,True,True
