站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
仙鹤门,"(32.0872274, 118.8999035)",2,1954634.6475970855,5634.329195788882,8479507.73732081,11270.610644466193,True,True
