站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
双垅,"(31.950407, 118.5624554)",2,818605.1720491049,3759.509561025598,4381496.6735649295,8750.560310636562,True,True
