地块名称,地块周长,地块面积,POI总数,建筑总数,包含建筑ID
地块Block_0,75403.18031122047,95324.60242596714,6,6,[]
地块Block_1,2464.963158077916,367974.2649210826,8,22,[]
地块Block_2,3039.733159903959,331276.5668950894,17,17,[]
地块Block_3,1546.6560577822704,137419.95742873673,0,0,[]
地块Block_4,2021.163919109909,180205.6912156662,1,1,[]
地块Block_5,1401.8769111839663,14994.757273530264,0,1,[]
地块Block_6,2044.7528102901538,118010.3844535575,1,2,[]
地块Block_7,2643.892942556377,386879.85236481595,3,3,[]
地块Block_8,1717.2282009727294,136520.6304286722,0,0,[]
地块Block_9,1293.9124097020695,100640.52915204718,0,0,[]
地块Block_10,793.5941867620261,37707.23219884824,0,0,[]
地块Block_11,844.3846995977284,45618.666724431954,0,0,[]
地块Block_12,2930.2556266225174,527753.387829991,4,5,[]
地块Block_13,341.78369133460046,1583.785026430673,0,0,[]
地块Block_14,932.8523895488574,52519.54843971853,0,0,[]
地块Block_15,610.2457641977628,8082.236596543554,0,0,[]
地块Block_16,895.2019006280972,45894.39260425066,0,0,[]
地块Block_17,864.1649125723591,45621.71982508649,0,0,[]
地块Block_18,1991.2975624727444,178768.614802865,1,1,[]
地块Block_19,1636.522086591226,16863.175189629896,0,0,[]
地块Block_20,394.179305032487,3499.961044167456,1,1,[]
地块Block_21,140.2265832495627,1550.2891439589082,0,0,[]
地块Block_22,1359.9911203639886,14084.95734304152,0,0,[]
地块Block_23,700.4490247935765,16397.78654296475,0,0,[]
地块Block_24,2521.4549557833825,25324.76052939083,0,0,[]
地块Block_25,93.16245295748915,684.2589413694171,0,0,[]
地块Block_26,348.43450072000405,2855.4835872420617,0,0,[]
地块Block_27,1178.9133347742606,82225.17944366539,0,0,[]
地块Block_28,1376.4637327934138,59911.31887648477,0,0,[]
地块Block_29,93.97808436054922,696.9202743812127,0,0,[]
地块Block_30,1449.779497970545,98147.20696028248,0,0,[]
地块Block_31,523.0329163186368,9132.230008232838,0,0,[]
地块Block_32,383.79319274203,5233.412200508201,1,1,[]
地块Block_33,586.7195799866303,26628.909013140055,0,0,[]
地块Block_34,1261.334627167795,88653.9954095697,0,0,[]
