站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
竹山路,"(31.93415386037548, 118.8394013207644)",2,1815631.6012175158,5144.235245093403,8285199.3603853285,11109.11105979325,True,True
