站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
三山街,"(32.0250048, 118.7763077)",4,2671976.214071763,6077.64251683323,10343073.898836799,11806.181951135772,True,True
