站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
天隆寺,"(31.9811497, 118.7579558)",3,1044207.5721247611,4143.327216837891,7229240.668591092,10458.640993823947,True,True
