站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
雨花门,"(32.0057781, 118.7873914)",2,1968618.7990096621,5421.4275428773335,9411484.759380436,11382.804737589762,True,True
