站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
雄州,"(32.3366468, 118.8316897)",3,2209475.792031121,5722.528439337308,9429438.188566227,11328.099111603875,True,True
