站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
灵山,"(32.0799685, 118.9388316)",3,202091.85805738997,2079.439275638969,944447.9847551608,3950.805250993053,True,True
