站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
奥体东,"(32.0066065, 118.72384)",5,2609133.7855286757,6131.295105913698,9858784.19891585,11768.855068196759,True,True
