站点名称,经纬度,出入口个数（osm内可获取的）,五分钟步行等时圈面积(m²),五分钟步行等时圈周长(m),十分钟步行等时圈面积(m²),十分钟步行等时圈周长(m),五分钟等时圈,十分钟等时圈
南京交院,"(31.91511826233425, 118.8998437552931)",2,1782843.0592456737,5096.872681411373,7969068.574888463,10718.371082989639,True,True
